2022-04-19 15:55:20 train.py[line:151] INFO YuiConfigPro(RANDOM_SEED=233, DATASET_DIR='D:/A日常/大学/毕业设计/dataset/maestro-v3.0.0/', DATAMETA_NAME='maestro-v3.0.0_tinymp3.csv', WORKSPACE='D:/A日常/大学/毕业设计/code/yui/', MAX_INPUTS_LENGTH=512, MAX_TARGETS_LENGTH=1024, PROGRAM_GRANULARITY='flat', SAMPLE_RATE=16000, FRAME_SIZE=128, HOP_WIDTH=128, NUM_MEL_BINS=256, FFT_SIZE=2048, MEL_LO_HZ=20.0, MEL_HI_HZ=8000.0, PAD_ID=0, ENCODED_EOS_ID=1, ENCODED_UNK_ID=2, EXTRA_IDS=100, DECODED_EOS_ID=-1, DECODED_INVALID_ID=-2, STEPS_PER_SECOND=100, MAX_SHIFT_SECONDS=10, NUM_VELOCITY_BINS=127, CUDA=True, BATCH_SIZE=4, NUM_WORKERS=3, NUM_EPOCHS=160, TRAIN_ITERATION=600, LEARNING_RATE=0.001, OVERFIT_PATIENCE=8)
2022-04-19 15:55:20 train.py[line:153] INFO Using GPU.
2022-04-19 15:55:20 train.py[line:154] INFO GPU number: 1
2022-04-19 15:55:20 train.py[line:177] INFO The model has 4,640,512 trainable parameters
2022-04-19 15:55:20 train.py[line:254] INFO -------train loop starts, start_time=1650354920.491s-------
2022-04-19 15:55:39 train.py[line:78] INFO train: epoch=0, iteration=20, loss=8.514854431152344, lr=[tensor(2.0006e-06, device='cuda:0')], in 18.870s
2022-04-19 16:30:19 train.py[line:78] INFO train: epoch=5, iteration=160, loss=5.7397541999816895, lr=[tensor(0.0006, device='cuda:0')], in 3.666s
2022-04-19 16:30:23 train.py[line:78] INFO train: epoch=5, iteration=180, loss=5.375794410705566, lr=[tensor(0.0006, device='cuda:0')], in 4.128s
2022-04-19 16:30:27 train.py[line:78] INFO train: epoch=5, iteration=200, loss=4.125694751739502, lr=[tensor(0.0006, device='cuda:0')], in 3.670s
2022-04-19 16:30:31 train.py[line:78] INFO train: epoch=5, iteration=220, loss=4.5445051193237305, lr=[tensor(0.0006, device='cuda:0')], in 3.676s
2022-04-19 16:30:35 train.py[line:78] INFO train: epoch=5, iteration=240, loss=4.877089977264404, lr=[tensor(0.0006, device='cuda:0')], in 3.819s
2022-04-19 16:30:39 train.py[line:78] INFO train: epoch=5, iteration=260, loss=5.490007400512695, lr=[tensor(0.0006, device='cuda:0')], in 4.122s
2022-04-19 16:30:42 train.py[line:78] INFO train: epoch=5, iteration=280, loss=4.473018169403076, lr=[tensor(0.0006, device='cuda:0')], in 3.671s
2022-04-19 16:30:46 train.py[line:78] INFO train: epoch=5, iteration=300, loss=4.436168193817139, lr=[tensor(0.0006, device='cuda:0')], in 3.680s
2022-04-19 16:30:50 train.py[line:78] INFO train: epoch=5, iteration=320, loss=5.01450252532959, lr=[tensor(0.0006, device='cuda:0')], in 3.669s
2022-04-19 16:30:53 train.py[line:78] INFO train: epoch=5, iteration=340, loss=5.68113899230957, lr=[tensor(0.0006, device='cuda:0')], in 3.694s
2022-04-19 16:30:57 train.py[line:78] INFO train: epoch=5, iteration=360, loss=5.335069179534912, lr=[tensor(0.0006, device='cuda:0')], in 3.669s
2022-04-19 16:31:01 train.py[line:78] INFO train: epoch=5, iteration=380, loss=4.030721187591553, lr=[tensor(0.0006, device='cuda:0')], in 4.099s
2022-04-19 16:31:05 train.py[line:78] INFO train: epoch=5, iteration=400, loss=4.462762832641602, lr=[tensor(0.0006, device='cuda:0')], in 3.894s
2022-04-19 16:31:09 train.py[line:78] INFO train: epoch=5, iteration=420, loss=4.775295734405518, lr=[tensor(0.0006, device='cuda:0')], in 3.687s
2022-04-19 16:31:13 train.py[line:78] INFO train: epoch=5, iteration=440, loss=5.422971725463867, lr=[tensor(0.0006, device='cuda:0')], in 3.663s
2022-04-19 16:31:16 train.py[line:78] INFO train: epoch=5, iteration=460, loss=4.342855453491211, lr=[tensor(0.0006, device='cuda:0')], in 3.665s
2022-04-19 16:31:20 train.py[line:78] INFO train: epoch=5, iteration=480, loss=4.31831169128418, lr=[tensor(0.0006, device='cuda:0')], in 4.148s
2022-04-19 16:31:24 train.py[line:78] INFO train: epoch=5, iteration=500, loss=4.911640167236328, lr=[tensor(0.0006, device='cuda:0')], in 3.786s
2022-04-19 16:31:28 train.py[line:78] INFO train: epoch=5, iteration=520, loss=5.616628170013428, lr=[tensor(0.0006, device='cuda:0')], in 3.678s
2022-04-19 16:31:32 train.py[line:78] INFO train: epoch=5, iteration=540, loss=5.2596354484558105, lr=[tensor(0.0006, device='cuda:0')], in 3.983s
2022-04-19 16:31:35 train.py[line:78] INFO train: epoch=5, iteration=560, loss=3.9198195934295654, lr=[tensor(0.0006, device='cuda:0')], in 3.680s
2022-04-19 16:31:39 train.py[line:78] INFO train: epoch=5, iteration=580, loss=4.390475273132324, lr=[tensor(0.0006, device='cuda:0')], in 3.694s
2022-04-19 16:31:43 train.py[line:78] INFO train: epoch=5, iteration=600, loss=4.684298515319824, lr=[tensor(0.0006, device='cuda:0')], in 3.658s
2022-04-19 16:31:43 train.py[line:86] INFO -------train exits, epoch=5-------
2022-04-19 16:32:03 train.py[line:78] INFO train: epoch=5, iteration=20, loss=5.370168685913086, lr=[tensor(0.0006, device='cuda:0')], in 19.493s
2022-04-19 16:32:07 train.py[line:78] INFO train: epoch=5, iteration=40, loss=4.274270534515381, lr=[tensor(0.0006, device='cuda:0')], in 3.657s
2022-04-19 16:32:10 train.py[line:78] INFO train: epoch=5, iteration=60, loss=4.2419281005859375, lr=[tensor(0.0006, device='cuda:0')], in 3.670s
2022-04-19 16:32:14 train.py[line:78] INFO train: epoch=5, iteration=80, loss=4.830197811126709, lr=[tensor(0.0007, device='cuda:0')], in 3.660s
2022-04-19 16:32:18 train.py[line:78] INFO train: epoch=5, iteration=100, loss=5.559831142425537, lr=[tensor(0.0007, device='cuda:0')], in 3.702s
2022-04-19 16:32:21 train.py[line:78] INFO train: epoch=5, iteration=120, loss=5.197990417480469, lr=[tensor(0.0007, device='cuda:0')], in 3.756s
2022-04-19 16:32:25 train.py[line:78] INFO train: epoch=5, iteration=140, loss=3.7240962982177734, lr=[tensor(0.0007, device='cuda:0')], in 3.777s
2022-04-19 16:32:30 train.py[line:78] INFO train: epoch=5, iteration=160, loss=4.336230278015137, lr=[tensor(0.0007, device='cuda:0')], in 4.673s
2022-04-19 16:32:34 train.py[line:78] INFO train: epoch=5, iteration=180, loss=4.598172664642334, lr=[tensor(0.0007, device='cuda:0')], in 4.071s
2022-04-19 16:32:38 train.py[line:78] INFO train: epoch=5, iteration=200, loss=5.312420845031738, lr=[tensor(0.0007, device='cuda:0')], in 3.660s
2022-04-19 16:32:41 train.py[line:78] INFO train: epoch=5, iteration=220, loss=4.153270244598389, lr=[tensor(0.0007, device='cuda:0')], in 3.666s
2022-04-19 16:32:45 train.py[line:78] INFO train: epoch=5, iteration=240, loss=4.167827129364014, lr=[tensor(0.0007, device='cuda:0')], in 3.673s
2022-04-19 16:32:49 train.py[line:78] INFO train: epoch=5, iteration=260, loss=4.717418193817139, lr=[tensor(0.0007, device='cuda:0')], in 3.688s
2022-04-19 16:32:52 train.py[line:78] INFO train: epoch=5, iteration=280, loss=5.50419807434082, lr=[tensor(0.0007, device='cuda:0')], in 3.664s
2022-04-19 16:32:56 train.py[line:78] INFO train: epoch=5, iteration=300, loss=5.148777484893799, lr=[tensor(0.0007, device='cuda:0')], in 3.660s
2022-04-19 16:33:00 train.py[line:78] INFO train: epoch=5, iteration=320, loss=3.596818685531616, lr=[tensor(0.0007, device='cuda:0')], in 4.038s
2022-04-19 16:33:04 train.py[line:78] INFO train: epoch=5, iteration=340, loss=4.203474998474121, lr=[tensor(0.0007, device='cuda:0')], in 3.692s
2022-04-19 16:33:07 train.py[line:78] INFO train: epoch=5, iteration=360, loss=4.537525177001953, lr=[tensor(0.0007, device='cuda:0')], in 3.674s
2022-04-19 16:33:11 train.py[line:78] INFO train: epoch=5, iteration=380, loss=5.25510835647583, lr=[tensor(0.0007, device='cuda:0')], in 3.663s
2022-04-19 16:33:15 train.py[line:78] INFO train: epoch=5, iteration=400, loss=4.0100579261779785, lr=[tensor(0.0007, device='cuda:0')], in 3.663s
2022-04-19 16:33:18 train.py[line:78] INFO train: epoch=5, iteration=420, loss=3.963092088699341, lr=[tensor(0.0007, device='cuda:0')], in 3.684s
2022-04-19 16:33:22 train.py[line:78] INFO train: epoch=5, iteration=440, loss=4.619880676269531, lr=[tensor(0.0007, device='cuda:0')], in 3.659s
2022-04-19 16:33:26 train.py[line:78] INFO train: epoch=5, iteration=460, loss=5.455888748168945, lr=[tensor(0.0007, device='cuda:0')], in 3.660s
2022-04-19 16:33:29 train.py[line:78] INFO train: epoch=5, iteration=480, loss=5.095583915710449, lr=[tensor(0.0007, device='cuda:0')], in 3.667s
2022-04-19 16:33:33 train.py[line:78] INFO train: epoch=5, iteration=500, loss=3.5093095302581787, lr=[tensor(0.0007, device='cuda:0')], in 3.683s
2022-04-19 16:33:37 train.py[line:78] INFO train: epoch=5, iteration=520, loss=4.117157936096191, lr=[tensor(0.0007, device='cuda:0')], in 3.666s
2022-04-19 16:33:40 train.py[line:78] INFO train: epoch=5, iteration=540, loss=4.442294120788574, lr=[tensor(0.0007, device='cuda:0')], in 3.676s
2022-04-19 16:33:44 train.py[line:78] INFO train: epoch=5, iteration=560, loss=5.209965705871582, lr=[tensor(0.0007, device='cuda:0')], in 3.683s
2022-04-19 16:33:48 train.py[line:78] INFO train: epoch=5, iteration=580, loss=3.913113832473755, lr=[tensor(0.0007, device='cuda:0')], in 3.704s
2022-04-19 16:33:51 train.py[line:78] INFO train: epoch=5, iteration=600, loss=3.8875975608825684, lr=[tensor(0.0007, device='cuda:0')], in 3.673s
2022-04-19 16:33:52 train.py[line:86] INFO -------train exits, epoch=5-------
2022-04-19 16:34:13 train.py[line:78] INFO train: epoch=6, iteration=20, loss=4.547418594360352, lr=[tensor(0.0007, device='cuda:0')], in 20.510s
2022-04-19 16:34:16 train.py[line:78] INFO train: epoch=6, iteration=40, loss=5.394711494445801, lr=[tensor(0.0007, device='cuda:0')], in 3.660s
2022-04-19 16:34:20 train.py[line:78] INFO train: epoch=6, iteration=60, loss=5.036555290222168, lr=[tensor(0.0007, device='cuda:0')], in 3.661s
2022-04-19 16:34:24 train.py[line:78] INFO train: epoch=6, iteration=80, loss=3.369961977005005, lr=[tensor(0.0007, device='cuda:0')], in 3.658s
2022-04-19 16:34:28 train.py[line:78] INFO train: epoch=6, iteration=100, loss=4.010326862335205, lr=[tensor(0.0007, device='cuda:0')], in 4.018s
2022-04-19 16:34:32 train.py[line:78] INFO train: epoch=6, iteration=120, loss=4.346685409545898, lr=[tensor(0.0007, device='cuda:0')], in 3.943s
2022-04-19 16:34:35 train.py[line:78] INFO train: epoch=6, iteration=140, loss=5.150559902191162, lr=[tensor(0.0007, device='cuda:0')], in 3.865s
2022-04-19 16:34:39 train.py[line:78] INFO train: epoch=6, iteration=160, loss=3.7774431705474854, lr=[tensor(0.0007, device='cuda:0')], in 3.800s
2022-04-19 16:34:43 train.py[line:78] INFO train: epoch=6, iteration=180, loss=3.7797863483428955, lr=[tensor(0.0007, device='cuda:0')], in 3.963s
2022-04-19 16:34:47 train.py[line:78] INFO train: epoch=6, iteration=200, loss=4.461197853088379, lr=[tensor(0.0007, device='cuda:0')], in 3.669s
2022-04-19 16:34:51 train.py[line:78] INFO train: epoch=6, iteration=220, loss=5.358502388000488, lr=[tensor(0.0007, device='cuda:0')], in 4.179s
2022-04-19 16:34:55 train.py[line:78] INFO train: epoch=6, iteration=240, loss=4.990592956542969, lr=[tensor(0.0007, device='cuda:0')], in 3.663s
2022-04-19 16:34:58 train.py[line:78] INFO train: epoch=6, iteration=260, loss=3.221489906311035, lr=[tensor(0.0007, device='cuda:0')], in 3.695s
2022-04-19 16:35:02 train.py[line:78] INFO train: epoch=6, iteration=280, loss=3.9318861961364746, lr=[tensor(0.0007, device='cuda:0')], in 3.672s
2022-04-19 16:35:06 train.py[line:78] INFO train: epoch=6, iteration=300, loss=4.255062103271484, lr=[tensor(0.0007, device='cuda:0')], in 3.672s
2022-04-19 16:35:09 train.py[line:78] INFO train: epoch=6, iteration=320, loss=5.1092915534973145, lr=[tensor(0.0007, device='cuda:0')], in 3.675s
2022-04-19 16:35:13 train.py[line:78] INFO train: epoch=6, iteration=340, loss=3.6463463306427, lr=[tensor(0.0007, device='cuda:0')], in 4.016s
2022-04-19 16:35:17 train.py[line:78] INFO train: epoch=6, iteration=360, loss=3.6806960105895996, lr=[tensor(0.0007, device='cuda:0')], in 3.683s
2022-04-19 16:35:21 train.py[line:78] INFO train: epoch=6, iteration=380, loss=4.381068229675293, lr=[tensor(0.0007, device='cuda:0')], in 3.691s
2022-04-19 16:35:25 train.py[line:78] INFO train: epoch=6, iteration=400, loss=5.306540012359619, lr=[tensor(0.0007, device='cuda:0')], in 4.154s
2022-04-19 16:35:29 train.py[line:78] INFO train: epoch=6, iteration=420, loss=4.920904159545898, lr=[tensor(0.0007, device='cuda:0')], in 3.695s
2022-04-19 16:35:32 train.py[line:78] INFO train: epoch=6, iteration=440, loss=3.087344169616699, lr=[tensor(0.0007, device='cuda:0')], in 3.676s
2022-04-19 16:35:36 train.py[line:78] INFO train: epoch=6, iteration=460, loss=3.8048765659332275, lr=[tensor(0.0007, device='cuda:0')], in 3.671s
2022-04-19 16:35:40 train.py[line:78] INFO train: epoch=6, iteration=480, loss=4.165531635284424, lr=[tensor(0.0007, device='cuda:0')], in 3.783s
2022-04-19 16:35:44 train.py[line:78] INFO train: epoch=6, iteration=500, loss=5.039332389831543, lr=[tensor(0.0007, device='cuda:0')], in 4.036s
2022-04-19 16:35:48 train.py[line:78] INFO train: epoch=6, iteration=520, loss=3.506389617919922, lr=[tensor(0.0007, device='cuda:0')], in 3.982s
2022-04-19 16:35:51 train.py[line:78] INFO train: epoch=6, iteration=540, loss=3.53080153465271, lr=[tensor(0.0007, device='cuda:0')], in 3.676s
2022-04-19 16:35:55 train.py[line:78] INFO train: epoch=6, iteration=560, loss=4.255734920501709, lr=[tensor(0.0007, device='cuda:0')], in 3.686s
2022-04-19 16:35:59 train.py[line:78] INFO train: epoch=6, iteration=580, loss=5.239683151245117, lr=[tensor(0.0007, device='cuda:0')], in 3.699s
2022-04-19 16:36:03 train.py[line:78] INFO train: epoch=6, iteration=600, loss=4.8545074462890625, lr=[tensor(0.0007, device='cuda:0')], in 4.015s
2022-04-19 16:36:04 train.py[line:86] INFO -------train exits, epoch=6-------
2022-04-19 16:36:23 train.py[line:78] INFO train: epoch=6, iteration=20, loss=2.95585560798645, lr=[tensor(0.0007, device='cuda:0')], in 19.119s
2022-04-19 16:36:27 train.py[line:78] INFO train: epoch=6, iteration=40, loss=3.711404800415039, lr=[tensor(0.0007, device='cuda:0')], in 3.655s
2022-04-19 16:36:31 train.py[line:78] INFO train: epoch=6, iteration=60, loss=4.0842695236206055, lr=[tensor(0.0007, device='cuda:0')], in 3.656s
2022-04-19 16:36:35 train.py[line:78] INFO train: epoch=6, iteration=80, loss=4.997514247894287, lr=[tensor(0.0007, device='cuda:0')], in 4.039s
2022-04-19 16:36:39 train.py[line:78] INFO train: epoch=6, iteration=100, loss=3.3879663944244385, lr=[tensor(0.0007, device='cuda:0')], in 4.286s
2022-04-19 16:36:43 train.py[line:78] INFO train: epoch=6, iteration=120, loss=3.467156171798706, lr=[tensor(0.0007, device='cuda:0')], in 3.680s
2022-04-19 16:36:46 train.py[line:78] INFO train: epoch=6, iteration=140, loss=4.186379909515381, lr=[tensor(0.0007, device='cuda:0')], in 3.653s
2022-04-19 16:36:50 train.py[line:78] INFO train: epoch=6, iteration=160, loss=5.209922790527344, lr=[tensor(0.0007, device='cuda:0')], in 3.663s
2022-04-19 16:36:54 train.py[line:78] INFO train: epoch=6, iteration=180, loss=4.809228420257568, lr=[tensor(0.0007, device='cuda:0')], in 3.689s
2022-04-19 16:36:57 train.py[line:78] INFO train: epoch=6, iteration=200, loss=2.84055495262146, lr=[tensor(0.0007, device='cuda:0')], in 3.661s
2022-04-19 16:37:01 train.py[line:78] INFO train: epoch=6, iteration=220, loss=3.6420464515686035, lr=[tensor(0.0007, device='cuda:0')], in 3.662s
2022-04-19 16:37:05 train.py[line:78] INFO train: epoch=6, iteration=240, loss=3.987351179122925, lr=[tensor(0.0007, device='cuda:0')], in 3.664s
2022-04-19 16:37:08 train.py[line:78] INFO train: epoch=6, iteration=260, loss=4.946936130523682, lr=[tensor(0.0007, device='cuda:0')], in 3.685s
2022-04-19 16:37:12 train.py[line:78] INFO train: epoch=6, iteration=280, loss=3.2766916751861572, lr=[tensor(0.0007, device='cuda:0')], in 3.665s
2022-04-19 16:37:16 train.py[line:78] INFO train: epoch=6, iteration=300, loss=3.402254343032837, lr=[tensor(0.0007, device='cuda:0')], in 3.676s
2022-04-19 16:37:19 train.py[line:78] INFO train: epoch=6, iteration=320, loss=4.0469512939453125, lr=[tensor(0.0007, device='cuda:0')], in 3.678s
2022-04-19 16:37:23 train.py[line:78] INFO train: epoch=6, iteration=340, loss=5.137616157531738, lr=[tensor(0.0007, device='cuda:0')], in 3.698s
2022-04-19 16:37:27 train.py[line:78] INFO train: epoch=6, iteration=360, loss=4.759555816650391, lr=[tensor(0.0007, device='cuda:0')], in 3.674s
2022-04-19 16:37:31 train.py[line:78] INFO train: epoch=6, iteration=380, loss=2.735028028488159, lr=[tensor(0.0007, device='cuda:0')], in 3.681s
2022-04-19 16:37:34 train.py[line:78] INFO train: epoch=6, iteration=400, loss=3.517666816711426, lr=[tensor(0.0007, device='cuda:0')], in 3.666s
2022-04-19 16:37:39 train.py[line:78] INFO train: epoch=6, iteration=420, loss=3.935269832611084, lr=[tensor(0.0007, device='cuda:0')], in 4.359s
2022-04-19 16:37:42 train.py[line:78] INFO train: epoch=6, iteration=440, loss=4.876832485198975, lr=[tensor(0.0007, device='cuda:0')], in 3.719s
2022-04-19 16:37:46 train.py[line:78] INFO train: epoch=6, iteration=460, loss=3.176140069961548, lr=[tensor(0.0007, device='cuda:0')], in 3.678s
2022-04-19 16:37:50 train.py[line:78] INFO train: epoch=6, iteration=480, loss=3.2949583530426025, lr=[tensor(0.0008, device='cuda:0')], in 3.675s
2022-04-19 16:37:53 train.py[line:78] INFO train: epoch=6, iteration=500, loss=3.969823122024536, lr=[tensor(0.0008, device='cuda:0')], in 3.690s
2022-04-19 16:37:57 train.py[line:78] INFO train: epoch=6, iteration=520, loss=5.076967239379883, lr=[tensor(0.0008, device='cuda:0')], in 3.668s
2022-04-19 16:38:01 train.py[line:78] INFO train: epoch=6, iteration=540, loss=4.688042163848877, lr=[tensor(0.0008, device='cuda:0')], in 3.667s
2022-04-19 16:38:04 train.py[line:78] INFO train: epoch=6, iteration=560, loss=2.5894081592559814, lr=[tensor(0.0008, device='cuda:0')], in 3.670s
2022-04-19 16:38:08 train.py[line:78] INFO train: epoch=6, iteration=580, loss=3.454333543777466, lr=[tensor(0.0008, device='cuda:0')], in 3.684s
2022-04-19 16:38:12 train.py[line:78] INFO train: epoch=6, iteration=600, loss=3.853703022003174, lr=[tensor(0.0008, device='cuda:0')], in 3.703s
2022-04-19 16:38:12 train.py[line:86] INFO -------train exits, epoch=6-------
2022-04-19 16:38:12 train.py[line:299] INFO save model and statistics to D:/A日常/大学/毕业设计/code/yui/checkpoints
2022-04-19 16:38:30 train.py[line:78] INFO train: epoch=6, iteration=20, loss=4.838834762573242, lr=[tensor(0.0008, device='cuda:0')], in 17.852s
2022-04-19 16:38:34 train.py[line:78] INFO train: epoch=6, iteration=40, loss=3.045499086380005, lr=[tensor(0.0008, device='cuda:0')], in 3.653s
2022-04-19 16:38:38 train.py[line:78] INFO train: epoch=6, iteration=60, loss=3.1351606845855713, lr=[tensor(0.0008, device='cuda:0')], in 3.654s
2022-04-19 16:38:41 train.py[line:78] INFO train: epoch=6, iteration=80, loss=3.9085562229156494, lr=[tensor(0.0008, device='cuda:0')], in 3.655s
2022-04-19 16:38:45 train.py[line:78] INFO train: epoch=6, iteration=100, loss=5.023175239562988, lr=[tensor(0.0008, device='cuda:0')], in 3.679s
